State,Date,OffAge,OffAge,OffAge,OffAge
,,count,mean,min,max
Colorado,2019-12-01,18,30.27777777777778,1.0,56.0
Colorado,2020-01-01,23,33.08695652173913,16.0,54.0
Colorado,2020-02-01,25,35.36,15.0,55.0
Colorado,2020-03-01,20,28.7,16.0,57.0
Colorado,2020-04-01,13,33.84615384615385,19.0,57.0
Colorado,2020-05-01,28,32.142857142857146,13.0,50.0
Colorado,2020-06-01,33,37.36363636363637,14.0,75.0
Colorado,2020-07-01,24,34.625,16.0,77.0
Colorado,2020-08-01,37,28.216216216216218,14.0,66.0
Colorado,2020-09-01,34,31.794117647058822,17.0,58.0
Colorado,2020-10-01,14,35.5,25.0,73.0
Colorado,2020-11-01,17,31.41176470588235,17.0,53.0
Colorado,2020-12-01,22,31.227272727272727,11.0,51.0
Colorado,2021-01-01,31,33.12903225806452,18.0,56.0
Colorado,2021-02-01,29,33.48275862068966,14.0,95.0
Colorado,2021-03-01,35,37.2,14.0,64.0
Colorado,2021-04-01,17,30.352941176470587,14.0,48.0
Colorado,2021-05-01,37,30.64864864864865,16.0,63.0
Colorado,2021-06-01,30,38.333333333333336,12.0,66.0
Colorado,2021-07-01,28,34.92857142857143,16.0,79.0
Colorado,2021-08-01,26,27.615384615384617,15.0,64.0
Colorado,2021-09-01,30,34.233333333333334,16.0,67.0
Colorado,2021-10-01,32,33.53125,16.0,92.0
Colorado,2021-11-01,37,31.2972972972973,15.0,81.0
Colorado,2021-12-01,32,34.34375,16.0,61.0
Connecticut,1976-01-01,3,28.333333333333332,26.0,32.0
Connecticut,1976-02-01,4,33.0,28.0,44.0
Connecticut,1976-03-01,12,29.666666666666668,20.0,54.0
Connecticut,1976-04-01,4,24.5,19.0,32.0
Connecticut,1976-05-01,4,29.0,22.0,47.0
Connecticut,1976-06-01,9,30.0,16.0,73.0
Connecticut,1976-07-01,8,28.75,21.0,46.0
Connecticut,1976-08-01,7,29.428571428571427,16.0,46.0
Connecticut,1976-09-01,5,26.2,6.0,40.0
Connecticut,1976-10-01,5,35.4,28.0,44.0
Connecticut,1976-11-01,4,25.0,21.0,31.0
Connecticut,1976-12-01,9,30.333333333333332,14.0,55.0
Connecticut,1977-01-01,4,45.75,32.0,52.0
Connecticut,1977-02-01,5,29.8,14.0,49.0
Connecticut,1977-03-01,3,43.333333333333336,17.0,73.0
Connecticut,1977-04-01,4,31.0,25.0,36.0
Connecticut,1977-05-01,9,28.666666666666668,15.0,52.0
Connecticut,1977-06-01,9,35.22222222222222,17.0,53.0
Connecticut,1977-07-01,8,33.75,18.0,52.0
Connecticut,1977-08-01,10,34.4,17.0,52.0
Connecticut,1977-09-01,8,23.75,14.0,35.0
Connecticut,1977-10-01,14,28.714285714285715,19.0,49.0
Connecticut,1977-11-01,11,42.18181818181818,21.0,86.0
Connecticut,1977-12-01,12,34.416666666666664,20.0,65.0
Connecticut,1978-01-01,6,25.333333333333332,18.0,41.0
Connecticut,1978-02-01,10,27.8,18.0,40.0
Connecticut,1978-03-01,10,29.5,18.0,59.0
Connecticut,1978-04-01,4,26.75,19.0,38.0
Connecticut,1978-05-01,9,31.555555555555557,19.0,50.0
Connecticut,1978-06-01,9,28.0,17.0,39.0
Connecticut,1978-07-01,7,28.142857142857142,19.0,43.0
Connecticut,1978-08-01,5,39.8,17.0,85.0
Connecticut,1978-09-01,8,32.125,13.0,54.0
Connecticut,1978-10-01,9,29.666666666666668,17.0,55.0
Connecticut,1978-11-01,9,36.0,15.0,53.0
Connecticut,1978-12-01,9,21.22222222222222,12.0,35.0
Connecticut,1979-01-01,10,31.3,18.0,55.0
Connecticut,1979-02-01,6,30.0,26.0,39.0
Connecticut,1979-03-01,3,35.333333333333336,19.0,48.0
Connecticut,1979-04-01,5,31.8,22.0,35.0
Connecticut,1979-05-01,9,31.11111111111111,21.0,39.0
Connecticut,1979-06-01,7,38.42857142857143,25.0,53.0
Connecticut,1979-07-01,9,35.333333333333336,20.0,60.0
Connecticut,1979-08-01,14,23.785714285714285,17.0,34.0
Connecticut,1979-09-01,10,31.1,21.0,72.0
Connecticut,1979-10-01,8,22.75,17.0,28.0
Connecticut,1979-11-01,14,33.285714285714285,18.0,72.0
Connecticut,1979-12-01,3,46.666666666666664,29.0,65.0
Connecticut,1980-01-01,7,29.285714285714285,15.0,44.0
Connecticut,1980-02-01,4,22.75,17.0,33.0
Connecticut,1980-03-01,10,30.3,17.0,62.0
Connecticut,1980-04-01,11,29.09090909090909,17.0,64.0
Connecticut,1980-05-01,8,29.375,17.0,55.0
Connecticut,1980-06-01,6,22.833333333333332,16.0,33.0
Connecticut,1980-07-01,11,36.81818181818182,24.0,69.0
Connecticut,1980-08-01,11,35.45454545454545,21.0,75.0
Connecticut,1980-09-01,9,38.111111111111114,20.0,59.0
Connecticut,1980-10-01,12,36.916666666666664,20.0,70.0
Connecticut,1980-11-01,15,29.8,17.0,55.0
Connecticut,1980-12-01,9,29.333333333333332,17.0,50.0
Connecticut,1981-01-01,11,28.818181818181817,18.0,43.0
Connecticut,1981-02-01,7,22.857142857142858,16.0,29.0
Connecticut,1981-03-01,6,25.833333333333332,19.0,32.0
Connecticut,1981-04-01,9,35.22222222222222,21.0,67.0
Connecticut,1981-05-01,18,23.0,17.0,45.0
Connecticut,1981-06-01,9,26.22222222222222,16.0,60.0
Connecticut,1981-07-01,11,29.545454545454547,20.0,47.0
Connecticut,1981-08-01,7,30.714285714285715,20.0,41.0
Connecticut,1981-09-01,10,35.8,11.0,78.0
Connecticut,1981-10-01,10,31.8,18.0,52.0
Connecticut,1981-11-01,9,28.444444444444443,18.0,51.0
Connecticut,1981-12-01,10,25.1,17.0,42.0
Connecticut,1982-01-01,13,31.307692307692307,16.0,59.0
Connecticut,1982-02-01,11,33.18181818181818,16.0,62.0
Connecticut,1982-03-01,11,26.181818181818183,16.0,48.0
Connecticut,1982-04-01,12,32.416666666666664,16.0,57.0
Connecticut,1982-05-01,5,25.4,19.0,36.0
Connecticut,1982-06-01,6,40.666666666666664,20.0,73.0
Connecticut,1982-07-01,21,31.80952380952381,21.0,60.0
Connecticut,1982-08-01,8,32.75,23.0,61.0
Connecticut,1982-09-01,6,35.333333333333336,22.0,48.0
Connecticut,1982-10-01,11,25.09090909090909,16.0,40.0
Connecticut,1982-11-01,11,26.90909090909091,18.0,51.0
Connecticut,1982-12-01,10,29.8,17.0,56.0
Connecticut,1983-01-01,9,24.555555555555557,16.0,51.0
Connecticut,1983-02-01,10,28.9,17.0,46.0
Connecticut,1983-03-01,8,25.875,18.0,34.0
Connecticut,1983-04-01,7,25.571428571428573,16.0,36.0
Connecticut,1983-05-01,8,26.25,16.0,39.0
Connecticut,1983-06-01,5,27.2,14.0,48.0
Connecticut,1983-07-01,12,24.833333333333332,14.0,35.0
Connecticut,1983-08-01,10,31.2,17.0,61.0
Connecticut,1983-09-01,11,35.54545454545455,9.0,66.0
Connecticut,1983-10-01,8,41.25,26.0,63.0
Connecticut,1983-11-01,9,26.333333333333332,16.0,49.0
Connecticut,1983-12-01,8,24.125,11.0,32.0
Connecticut,1984-01-01,9,27.333333333333332,13.0,45.0
Connecticut,1984-02-01,9,27.333333333333332,18.0,39.0
Connecticut,1984-03-01,7,36.57142857142857,30.0,54.0
Connecticut,1984-04-01,5,26.8,18.0,30.0
Connecticut,1984-05-01,5,33.2,20.0,45.0
Connecticut,1984-06-01,12,31.083333333333332,17.0,50.0
Connecticut,1984-07-01,10,32.2,21.0,49.0
Connecticut,1984-08-01,7,25.714285714285715,14.0,43.0
Connecticut,1984-09-01,7,45.0,26.0,74.0
Connecticut,1984-10-01,5,25.6,19.0,37.0
Connecticut,1984-11-01,7,37.42857142857143,15.0,57.0
Connecticut,1984-12-01,6,27.666666666666668,16.0,44.0
Connecticut,1985-01-01,6,21.166666666666668,17.0,25.0
Connecticut,1985-02-01,6,28.833333333333332,16.0,60.0
Connecticut,1985-03-01,8,37.75,21.0,66.0
Connecticut,1985-04-01,7,28.714285714285715,19.0,58.0
Connecticut,1985-05-01,5,30.4,18.0,40.0
Connecticut,1985-06-01,10,30.5,15.0,56.0
Connecticut,1985-07-01,15,23.866666666666667,17.0,35.0
Connecticut,1985-08-01,9,28.0,17.0,47.0
Connecticut,1985-09-01,5,25.4,19.0,40.0
Connecticut,1985-10-01,7,25.285714285714285,14.0,44.0
Connecticut,1985-11-01,9,28.666666666666668,13.0,56.0
Connecticut,1985-12-01,6,30.5,17.0,58.0
Connecticut,1986-01-01,4,24.0,16.0,27.0
Connecticut,1986-02-01,3,27.666666666666668,17.0,42.0
Connecticut,1986-03-01,7,29.285714285714285,16.0,42.0
Connecticut,1986-04-01,5,38.6,25.0,64.0
Connecticut,1986-05-01,7,31.428571428571427,22.0,43.0
Connecticut,1986-06-01,6,32.5,23.0,49.0
Connecticut,1986-07-01,12,31.5,17.0,69.0
Connecticut,1986-08-01,9,27.22222222222222,20.0,48.0
Connecticut,1986-09-01,14,27.071428571428573,16.0,47.0
Connecticut,1986-10-01,6,32.333333333333336,25.0,46.0
Connecticut,1986-11-01,11,33.63636363636363,14.0,52.0
Connecticut,1986-12-01,15,32.46666666666667,16.0,68.0
Connecticut,1987-01-01,5,33.8,17.0,71.0
Connecticut,1987-02-01,10,23.3,15.0,31.0
Connecticut,1987-03-01,8,28.0,22.0,43.0
Connecticut,1987-04-01,5,24.8,18.0,33.0
Connecticut,1987-05-01,8,39.625,19.0,83.0
Connecticut,1987-06-01,9,42.666666666666664,22.0,88.0
Connecticut,1987-07-01,20,25.05,14.0,55.0
Connecticut,1987-08-01,16,25.0625,17.0,45.0
Connecticut,1987-09-01,13,28.846153846153847,17.0,48.0
Connecticut,1987-10-01,9,36.44444444444444,18.0,81.0
Connecticut,1987-11-01,9,28.333333333333332,17.0,59.0
Connecticut,1987-12-01,14,29.428571428571427,18.0,56.0
Connecticut,1988-01-01,14,29.357142857142858,19.0,46.0
Connecticut,1988-02-01,10,30.6,20.0,48.0
Connecticut,1988-03-01,9,24.22222222222222,17.0,41.0
Connecticut,1988-04-01,7,35.714285714285715,24.0,52.0
Connecticut,1988-05-01,7,26.571428571428573,16.0,43.0
Connecticut,1988-06-01,11,30.818181818181817,16.0,51.0
Connecticut,1988-07-01,12,29.583333333333332,16.0,60.0
Connecticut,1988-08-01,12,27.416666666666668,18.0,35.0
Connecticut,1988-09-01,13,27.53846153846154,15.0,52.0
Connecticut,1988-10-01,8,28.0,17.0,48.0
Connecticut,1988-11-01,11,29.272727272727273,15.0,55.0
Connecticut,1988-12-01,11,30.818181818181817,17.0,46.0
Connecticut,1989-01-01,11,33.81818181818182,15.0,78.0
Connecticut,1989-02-01,13,24.23076923076923,16.0,44.0
Connecticut,1989-03-01,6,31.166666666666668,16.0,63.0
Connecticut,1989-04-01,8,28.5,20.0,56.0
Connecticut,1989-05-01,7,36.42857142857143,17.0,69.0
Connecticut,1989-06-01,8,33.75,18.0,74.0
Connecticut,1989-07-01,13,37.46153846153846,16.0,65.0
Connecticut,1989-08-01,12,35.166666666666664,21.0,57.0
Connecticut,1989-09-01,8,29.75,18.0,59.0
Connecticut,1989-10-01,10,22.4,17.0,45.0
Connecticut,1989-11-01,17,27.764705882352942,14.0,53.0
Connecticut,1989-12-01,13,26.0,18.0,43.0
Connecticut,1990-01-01,10,27.3,15.0,38.0
Connecticut,1990-02-01,4,42.25,25.0,69.0
Connecticut,1990-03-01,6,23.333333333333332,14.0,39.0
Connecticut,1990-04-01,5,19.0,17.0,21.0
Connecticut,1990-05-01,8,23.75,15.0,42.0
Connecticut,1990-06-01,9,30.444444444444443,18.0,48.0
Connecticut,1990-07-01,8,27.875,19.0,43.0
Connecticut,1990-08-01,8,26.25,15.0,43.0
Connecticut,1990-09-01,9,34.888888888888886,14.0,68.0
Connecticut,1990-10-01,12,32.333333333333336,21.0,81.0
Connecticut,1990-11-01,7,36.714285714285715,19.0,70.0
Connecticut,1990-12-01,9,31.22222222222222,16.0,85.0
Connecticut,1991-01-01,15,31.333333333333332,15.0,89.0
Connecticut,1991-02-01,8,29.125,21.0,39.0
Connecticut,1991-03-01,7,34.857142857142854,17.0,73.0
Connecticut,1991-04-01,8,30.625,20.0,45.0
Connecticut,1991-05-01,12,31.833333333333332,16.0,57.0
Connecticut,1991-06-01,5,24.8,16.0,44.0
Connecticut,1991-07-01,9,35.0,20.0,53.0
Connecticut,1991-08-01,11,31.90909090909091,15.0,54.0
Connecticut,1991-09-01,8,28.0,18.0,43.0
Connecticut,1991-10-01,10,26.0,16.0,45.0
Connecticut,1991-11-01,6,30.333333333333332,16.0,60.0
Connecticut,1991-12-01,12,30.166666666666668,15.0,61.0
Connecticut,1992-01-01,4,22.75,13.0,29.0
Connecticut,1992-02-01,6,23.5,19.0,31.0
Connecticut,1992-03-01,8,35.25,15.0,88.0
Connecticut,1992-04-01,7,25.0,16.0,45.0
Connecticut,1992-05-01,13,26.615384615384617,12.0,45.0
Connecticut,1992-06-01,8,20.625,16.0,35.0
Connecticut,1992-07-01,17,30.470588235294116,17.0,56.0
Connecticut,1992-08-01,10,26.5,16.0,42.0
Connecticut,1992-09-01,9,30.22222222222222,16.0,55.0
Connecticut,1992-10-01,9,29.11111111111111,19.0,41.0
Connecticut,1992-11-01,5,36.2,16.0,70.0
Connecticut,1992-12-01,9,28.11111111111111,15.0,81.0
Connecticut,1993-01-01,12,28.333333333333332,16.0,51.0
Connecticut,1993-02-01,7,25.428571428571427,24.0,29.0
Connecticut,1993-03-01,7,25.428571428571427,17.0,41.0
Connecticut,1993-04-01,9,35.666666666666664,17.0,72.0
Connecticut,1993-05-01,16,26.0,15.0,39.0
Connecticut,1993-06-01,4,24.25,16.0,28.0
Connecticut,1993-07-01,20,31.95,16.0,64.0
Connecticut,1993-08-01,12,29.25,13.0,72.0
Connecticut,1993-09-01,7,33.142857142857146,18.0,65.0
Connecticut,1993-10-01,7,27.714285714285715,16.0,47.0
Connecticut,1993-11-01,13,29.53846153846154,17.0,57.0
Connecticut,1993-12-01,6,26.833333333333332,8.0,46.0
Connecticut,1994-01-01,12,26.583333333333332,15.0,47.0
Connecticut,1994-02-01,5,31.4,21.0,57.0
Connecticut,1994-03-01,12,27.916666666666668,17.0,66.0
Connecticut,1994-04-01,14,24.0,17.0,35.0
Connecticut,1994-05-01,5,26.4,18.0,37.0
Connecticut,1994-06-01,10,24.7,14.0,66.0
Connecticut,1994-07-01,11,25.636363636363637,16.0,35.0
Connecticut,1994-08-01,12,35.0,15.0,83.0
Connecticut,1994-09-01,12,26.0,16.0,65.0
Connecticut,1994-10-01,8,23.375,17.0,36.0
Connecticut,1994-11-01,17,24.470588235294116,15.0,39.0
Connecticut,1994-12-01,2,25.0,20.0,30.0
Connecticut,1995-01-01,4,34.25,20.0,49.0
Connecticut,1995-02-01,12,28.083333333333332,14.0,41.0
Connecticut,1995-03-01,9,29.666666666666668,16.0,68.0
Connecticut,1995-04-01,16,29.6875,17.0,44.0
Connecticut,1995-05-01,9,25.0,14.0,36.0
Connecticut,1995-06-01,6,23.666666666666668,18.0,30.0
Connecticut,1995-07-01,5,22.0,16.0,31.0
Connecticut,1995-08-01,12,24.416666666666668,16.0,35.0
Connecticut,1995-09-01,11,33.63636363636363,17.0,55.0
Connecticut,1995-10-01,8,30.875,18.0,74.0
Connecticut,1995-11-01,10,29.1,16.0,47.0
Connecticut,1995-12-01,6,35.333333333333336,28.0,48.0
Connecticut,1996-01-01,6,36.333333333333336,19.0,55.0
Connecticut,1996-02-01,9,24.88888888888889,16.0,50.0
Connecticut,1996-03-01,1,47.0,47.0,47.0
Connecticut,1996-04-01,8,31.25,16.0,61.0
Connecticut,1996-05-01,9,35.666666666666664,17.0,67.0
Connecticut,1996-06-01,8,24.0,17.0,38.0
Connecticut,1996-07-01,12,29.916666666666668,17.0,58.0
Connecticut,1996-08-01,10,33.4,16.0,66.0
Connecticut,1996-09-01,12,22.25,17.0,35.0
Connecticut,1996-10-01,9,22.88888888888889,16.0,31.0
Connecticut,1996-11-01,6,30.333333333333332,19.0,48.0
Connecticut,1996-12-01,11,25.272727272727273,17.0,51.0
Connecticut,1997-01-01,7,24.285714285714285,15.0,36.0
Connecticut,1997-02-01,2,32.0,10.0,54.0
Connecticut,1997-03-01,6,32.833333333333336,15.0,70.0
Connecticut,1997-04-01,3,27.333333333333332,17.0,36.0
Connecticut,1997-05-01,6,25.5,16.0,40.0
Connecticut,1997-06-01,9,37.666666666666664,15.0,60.0
Connecticut,1997-07-01,4,37.75,22.0,52.0
Connecticut,1997-08-01,8,29.625,21.0,43.0
Connecticut,1997-09-01,6,25.166666666666668,16.0,38.0
Connecticut,1997-10-01,8,26.25,7.0,36.0
Connecticut,1997-11-01,9,26.666666666666668,13.0,52.0
Connecticut,1997-12-01,8,27.875,16.0,40.0
Connecticut,1998-01-01,14,25.642857142857142,14.0,57.0
Connecticut,1998-02-01,5,30.4,22.0,53.0
Connecticut,1998-03-01,7,26.714285714285715,19.0,40.0
Connecticut,1998-04-01,7,22.428571428571427,18.0,31.0
Connecticut,1998-05-01,5,32.6,21.0,49.0
Connecticut,1998-06-01,4,30.0,18.0,47.0
Connecticut,1998-07-01,14,28.928571428571427,18.0,55.0
Connecticut,1998-08-01,8,25.25,17.0,39.0
Connecticut,1998-09-01,8,36.75,28.0,49.0
Connecticut,1998-10-01,7,28.714285714285715,16.0,60.0
Connecticut,1998-11-01,9,26.333333333333332,16.0,41.0
Connecticut,1998-12-01,5,33.0,27.0,47.0
Connecticut,1999-01-01,11,30.636363636363637,18.0,52.0
Connecticut,1999-02-01,1,17.0,17.0,17.0
Connecticut,1999-03-01,9,33.77777777777778,21.0,48.0
Connecticut,1999-04-01,5,28.6,21.0,38.0
Connecticut,1999-05-01,7,33.0,18.0,76.0
Connecticut,1999-06-01,10,29.2,16.0,45.0
Connecticut,1999-07-01,8,39.0,17.0,77.0
Connecticut,1999-08-01,8,41.0,16.0,84.0
Connecticut,1999-09-01,6,38.5,20.0,50.0
Connecticut,1999-10-01,5,27.2,9.0,48.0
Connecticut,1999-11-01,2,32.5,18.0,47.0
Connecticut,1999-12-01,2,23.5,16.0,31.0
Connecticut,2000-01-01,7,23.0,16.0,38.0
Connecticut,2000-02-01,5,40.4,24.0,50.0
Connecticut,2000-03-01,2,24.5,22.0,27.0
Connecticut,2000-04-01,6,22.333333333333332,18.0,36.0
Connecticut,2000-05-01,6,24.166666666666668,19.0,30.0
Connecticut,2000-06-01,2,27.0,19.0,35.0
Connecticut,2000-07-01,9,40.77777777777778,17.0,94.0
Connecticut,2000-08-01,11,28.181818181818183,19.0,43.0
Connecticut,2000-09-01,6,35.0,25.0,48.0
Connecticut,2000-10-01,6,30.0,20.0,59.0
Connecticut,2000-11-01,5,28.6,16.0,53.0
Connecticut,2000-12-01,9,29.22222222222222,17.0,43.0
Connecticut,2001-01-01,3,19.0,17.0,21.0
Connecticut,2001-02-01,2,40.0,23.0,57.0
Connecticut,2001-03-01,6,32.666666666666664,18.0,68.0
Connecticut,2001-04-01,5,25.8,22.0,31.0
Connecticut,2001-05-01,7,34.857142857142854,19.0,59.0
Connecticut,2001-06-01,14,30.571428571428573,19.0,45.0
Connecticut,2001-07-01,3,22.0,14.0,35.0
Connecticut,2001-08-01,4,33.5,16.0,52.0
Connecticut,2001-09-01,4,21.75,16.0,28.0
Connecticut,2001-10-01,9,35.888888888888886,19.0,61.0
Connecticut,2001-11-01,10,29.6,21.0,40.0
Connecticut,2001-12-01,11,30.0,17.0,50.0
Connecticut,2002-01-01,6,32.5,20.0,53.0
Connecticut,2002-02-01,8,37.875,22.0,87.0
Connecticut,2002-03-01,3,40.333333333333336,33.0,51.0
Connecticut,2002-04-01,4,28.0,25.0,31.0
Connecticut,2002-05-01,6,23.166666666666668,18.0,29.0
Connecticut,2002-06-01,5,38.4,18.0,57.0
Connecticut,2002-07-01,4,26.75,20.0,30.0
Connecticut,2002-08-01,6,20.666666666666668,13.0,29.0
Connecticut,2002-09-01,3,34.666666666666664,21.0,45.0
Connecticut,2002-10-01,5,21.0,18.0,24.0
Connecticut,2002-11-01,1,23.0,23.0,23.0
Connecticut,2002-12-01,6,31.666666666666668,18.0,49.0
Connecticut,2003-01-01,1,21.0,21.0,21.0
Connecticut,2003-02-01,18,24.444444444444443,23.0,40.0
Connecticut,2003-03-01,5,44.4,27.0,89.0
Connecticut,2003-04-01,5,29.0,20.0,40.0
Connecticut,2003-05-01,10,30.0,16.0,47.0
Connecticut,2003-06-01,4,25.0,15.0,35.0
Connecticut,2003-07-01,7,32.857142857142854,18.0,42.0
Connecticut,2003-08-01,5,27.2,18.0,39.0
Connecticut,2003-09-01,7,27.285714285714285,17.0,50.0
Connecticut,2003-10-01,4,25.0,20.0,29.0
Connecticut,2003-11-01,5,27.6,15.0,43.0
Connecticut,2003-12-01,9,31.333333333333332,13.0,43.0
Connecticut,2004-01-01,6,26.333333333333332,21.0,44.0
Connecticut,2004-02-01,3,21.333333333333332,20.0,24.0
Connecticut,2004-03-01,4,30.5,21.0,46.0
Connecticut,2004-04-01,4,28.25,24.0,41.0
Connecticut,2004-05-01,3,28.0,21.0,35.0
Connecticut,2004-06-01,6,42.0,15.0,73.0
Connecticut,2004-07-01,9,33.55555555555556,16.0,65.0
Connecticut,2004-08-01,2,31.5,23.0,40.0
Connecticut,2004-09-01,12,35.5,18.0,88.0
Connecticut,2004-10-01,7,28.857142857142858,12.0,41.0
Connecticut,2004-11-01,7,24.428571428571427,14.0,54.0
Connecticut,2004-12-01,7,32.857142857142854,15.0,45.0
Connecticut,2005-01-01,4,32.0,20.0,43.0
Connecticut,2005-02-01,9,26.555555555555557,17.0,47.0
Connecticut,2005-03-01,4,37.0,23.0,51.0
Connecticut,2005-04-01,8,27.375,19.0,48.0
Connecticut,2005-05-01,9,26.0,19.0,45.0
Connecticut,2005-06-01,10,35.5,17.0,64.0
Connecticut,2005-07-01,9,29.333333333333332,24.0,34.0
Connecticut,2005-08-01,7,34.857142857142854,20.0,54.0
Connecticut,2005-09-01,4,28.25,21.0,37.0
Connecticut,2005-10-01,8,32.25,18.0,57.0
Connecticut,2005-11-01,3,32.666666666666664,20.0,41.0
Connecticut,2005-12-01,5,25.6,20.0,36.0
Connecticut,2006-01-01,7,26.285714285714285,17.0,45.0
Connecticut,2006-02-01,2,26.0,25.0,27.0
Connecticut,2006-03-01,2,31.5,27.0,36.0
Connecticut,2006-04-01,2,21.0,20.0,22.0
Connecticut,2006-05-01,15,33.666666666666664,18.0,70.0
Connecticut,2006-06-01,5,33.4,18.0,50.0
Connecticut,2006-07-01,5,38.6,16.0,59.0
Connecticut,2006-08-01,8,25.0,16.0,51.0
Connecticut,2006-09-01,8,40.875,19.0,79.0
Connecticut,2006-10-01,6,26.0,16.0,55.0
Connecticut,2006-11-01,3,33.333333333333336,16.0,51.0
Connecticut,2006-12-01,11,33.36363636363637,17.0,57.0
Connecticut,2007-01-01,5,45.4,44.0,46.0
Connecticut,2007-02-01,6,65.33333333333333,47.0,81.0
Connecticut,2007-03-01,3,37.333333333333336,17.0,56.0
Connecticut,2007-04-01,6,35.333333333333336,19.0,45.0
Connecticut,2007-05-01,1,20.0,20.0,20.0
Connecticut,2007-06-01,9,30.88888888888889,16.0,46.0
Connecticut,2007-07-01,6,36.333333333333336,20.0,66.0
Connecticut,2007-08-01,5,41.4,27.0,65.0
Connecticut,2007-09-01,2,26.0,20.0,32.0
Connecticut,2007-10-01,8,35.5,19.0,63.0
Connecticut,2007-11-01,6,33.5,24.0,50.0
Connecticut,2007-12-01,3,37.0,19.0,67.0
Connecticut,2008-01-01,9,30.555555555555557,16.0,53.0
Connecticut,2008-02-01,8,25.5,17.0,45.0
Connecticut,2008-03-01,4,32.5,18.0,53.0
Connecticut,2008-04-01,15,28.333333333333332,16.0,86.0
Connecticut,2008-05-01,3,36.0,28.0,41.0
Connecticut,2008-06-01,5,33.8,17.0,53.0
Connecticut,2008-07-01,6,34.166666666666664,20.0,55.0
Connecticut,2008-08-01,5,25.0,18.0,35.0
Connecticut,2008-09-01,7,36.142857142857146,19.0,75.0
Connecticut,2008-10-01,5,26.4,22.0,29.0
Connecticut,2008-11-01,6,29.833333333333332,18.0,48.0
Connecticut,2008-12-01,6,32.666666666666664,23.0,46.0
Connecticut,2009-01-01,6,31.666666666666668,24.0,47.0
Connecticut,2009-02-01,6,26.833333333333332,17.0,38.0
Connecticut,2009-03-01,4,22.0,15.0,31.0
Connecticut,2009-04-01,7,27.142857142857142,15.0,39.0
Connecticut,2009-05-01,5,26.2,18.0,37.0
Connecticut,2009-06-01,9,34.111111111111114,18.0,48.0
Connecticut,2009-07-01,4,33.0,22.0,45.0
Connecticut,2009-08-01,7,28.285714285714285,19.0,36.0
Connecticut,2009-09-01,5,28.2,17.0,49.0
Connecticut,2009-10-01,6,28.0,21.0,39.0
Connecticut,2009-11-01,1,20.0,20.0,20.0
Connecticut,2009-12-01,2,41.0,27.0,55.0
Connecticut,2010-01-01,7,41.142857142857146,16.0,77.0
Connecticut,2010-02-01,6,27.666666666666668,18.0,50.0
Connecticut,2010-03-01,6,32.333333333333336,23.0,49.0
Connecticut,2010-04-01,8,28.25,17.0,52.0
Connecticut,2010-05-01,10,35.1,24.0,73.0
Connecticut,2010-06-01,5,38.4,19.0,57.0
Connecticut,2010-07-01,6,33.166666666666664,18.0,57.0
Connecticut,2010-08-01,14,29.714285714285715,20.0,35.0
Connecticut,2010-09-01,3,29.333333333333332,23.0,42.0
Connecticut,2010-10-01,3,24.333333333333332,17.0,39.0
Connecticut,2010-11-01,8,35.125,19.0,46.0
Connecticut,2010-12-01,4,30.75,25.0,40.0
Connecticut,2011-01-01,6,21.666666666666668,19.0,25.0
Connecticut,2011-02-01,3,24.333333333333332,20.0,32.0
Connecticut,2011-03-01,6,28.333333333333332,18.0,40.0
Connecticut,2011-04-01,6,28.0,17.0,55.0
Connecticut,2011-05-01,7,24.428571428571427,18.0,34.0
Connecticut,2011-06-01,4,43.0,26.0,63.0
Connecticut,2011-07-01,11,30.272727272727273,16.0,59.0
Connecticut,2011-08-01,3,25.333333333333332,20.0,31.0
Connecticut,2011-09-01,7,34.285714285714285,19.0,63.0
Connecticut,2011-10-01,6,32.333333333333336,18.0,46.0
Connecticut,2011-11-01,5,26.0,20.0,33.0
Connecticut,2011-12-01,6,30.333333333333332,22.0,42.0
Connecticut,2012-01-01,4,37.5,20.0,60.0
Connecticut,2012-02-01,3,31.666666666666668,20.0,41.0
Connecticut,2012-03-01,4,33.75,22.0,50.0
Connecticut,2012-04-01,6,27.833333333333332,23.0,35.0
Connecticut,2012-05-01,9,28.666666666666668,18.0,57.0
Connecticut,2012-06-01,9,33.888888888888886,21.0,56.0
Connecticut,2012-07-01,8,29.375,18.0,50.0
Connecticut,2012-08-01,6,32.833333333333336,17.0,47.0
Connecticut,2012-09-01,8,33.5,20.0,51.0
Connecticut,2012-10-01,8,26.75,17.0,47.0
Connecticut,2012-11-01,2,26.0,21.0,31.0
Connecticut,2012-12-01,29,22.310344827586206,20.0,63.0
Connecticut,2013-01-01,4,28.25,17.0,53.0
Connecticut,2013-02-01,4,41.5,20.0,52.0
Connecticut,2013-03-01,1,18.0,18.0,18.0
Connecticut,2013-04-01,4,26.5,22.0,30.0
Connecticut,2013-05-01,7,33.714285714285715,20.0,75.0
